DSI,EIC,FLPDYR,MARS,XTOT,e00200,e00200p,e00200s,RECID
0,3,2019,1,4,36840,36840,0,2460
0,0,2019,2,2,36840,25788,11052,2461
0,1,2019,2,3,36840,25788,11052,2462
0,2,2019,2,4,36840,25788,11052,2463
0,3,2019,2,5,36840,25788,11052,2464
0,0,2019,1,1,36960,36960,0,2465
0,1,2019,1,2,36960,36960,0,2466
0,2,2019,1,3,36960,36960,0,2467
0,3,2019,1,4,36960,36960,0,2468
0,0,2019,2,2,36960,25872,11088,2469
0,1,2019,2,3,36960,25872,11088,2470
0,2,2019,2,4,36960,25872,11088,2471
0,3,2019,2,5,36960,25872,11088,2472
0,0,2019,1,1,37080,37080,0,2473
0,1,2019,1,2,37080,37080,0,2474
0,2,2019,1,3,37080,37080,0,2475
0,3,2019,1,4,37080,37080,0,2476
0,0,2019,2,2,37080,25956,11124,2477
0,1,2019,2,3,37080,25956,11124,2478
0,2,2019,2,4,37080,25956,11124,2479
0,3,2019,2,5,37080,25956,11124,2480
0,0,2019,1,1,37200,37200,0,2481
0,1,2019,1,2,37200,37200,0,2482
0,2,2019,1,3,37200,37200,0,2483
0,3,2019,1,4,37200,37200,0,2484
0,0,2019,2,2,37200,26040,11160,2485
0,1,2019,2,3,37200,26040,11160,2486
0,2,2019,2,4,37200,26040,11160,2487
0,3,2019,2,5,37200,26040,11160,2488
0,0,2019,1,1,37320,37320,0,2489
0,1,2019,1,2,37320,37320,0,2490
0,2,2019,1,3,37320,37320,0,2491
0,3,2019,1,4,37320,37320,0,2492
0,0,2019,2,2,37320,26124,11196,2493
0,1,2019,2,3,37320,26124,11196,2494
0,2,2019,2,4,37320,26124,11196,2495
0,3,2019,2,5,37320,26124,11196,2496
0,0,2019,1,1,37440,37440,0,2497
0,1,2019,1,2,37440,37440,0,2498
0,2,2019,1,3,37440,37440,0,2499
0,3,2019,1,4,37440,37440,0,2500
0,0,2019,2,2,37440,26208,11232,2501
0,1,2019,2,3,37440,26208,11232,2502
0,2,2019,2,4,37440,26208,11232,2503
0,3,2019,2,5,37440,26208,11232,2504
0,0,2019,1,1,37560,37560,0,2505
0,1,2019,1,2,37560,37560,0,2506
0,2,2019,1,3,37560,37560,0,2507
0,3,2019,1,4,37560,37560,0,2508
0,0,2019,2,2,37560,26292,11268,2509
0,1,2019,2,3,37560,26292,11268,2510
0,2,2019,2,4,37560,26292,11268,2511
0,3,2019,2,5,37560,26292,11268,2512
0,0,2019,1,1,37680,37680,0,2513
0,1,2019,1,2,37680,37680,0,2514
0,2,2019,1,3,37680,37680,0,2515
0,3,2019,1,4,37680,37680,0,2516
0,0,2019,2,2,37680,26376,11304,2517
0,1,2019,2,3,37680,26376,11304,2518
0,2,2019,2,4,37680,26376,11304,2519
0,3,2019,2,5,37680,26376,11304,2520
0,0,2019,1,1,37800,37800,0,2521
0,1,2019,1,2,37800,37800,0,2522
0,2,2019,1,3,37800,37800,0,2523
0,3,2019,1,4,37800,37800,0,2524
0,0,2019,2,2,37800,26460,11340,2525
0,1,2019,2,3,37800,26460,11340,2526
0,2,2019,2,4,37800,26460,11340,2527
0,3,2019,2,5,37800,26460,11340,2528
0,0,2019,1,1,37920,37920,0,2529
0,1,2019,1,2,37920,37920,0,2530
0,2,2019,1,3,37920,37920,0,2531
0,3,2019,1,4,37920,37920,0,2532
0,0,2019,2,2,37920,26544,11376,2533
0,1,2019,2,3,37920,26544,11376,2534
0,2,2019,2,4,37920,26544,11376,2535
0,3,2019,2,5,37920,26544,11376,2536
0,0,2019,1,1,38040,38040,0,2537
0,1,2019,1,2,38040,38040,0,2538
0,2,2019,1,3,38040,38040,0,2539
0,3,2019,1,4,38040,38040,0,2540
0,0,2019,2,2,38040,26628,11412,2541
0,1,2019,2,3,38040,26628,11412,2542
0,2,2019,2,4,38040,26628,11412,2543
0,3,2019,2,5,38040,26628,11412,2544
0,0,2019,1,1,38160,38160,0,2545
0,1,2019,1,2,38160,38160,0,2546
0,2,2019,1,3,38160,38160,0,2547
0,3,2019,1,4,38160,38160,0,2548
0,0,2019,2,2,38160,26712,11448,2549
0,1,2019,2,3,38160,26712,11448,2550
0,2,2019,2,4,38160,26712,11448,2551
0,3,2019,2,5,38160,26712,11448,2552
0,0,2019,1,1,38280,38280,0,2553
0,1,2019,1,2,38280,38280,0,2554
0,2,2019,1,3,38280,38280,0,2555
0,3,2019,1,4,38280,38280,0,2556
0,0,2019,2,2,38280,26796,11484,2557
0,1,2019,2,3,38280,26796,11484,2558
0,2,2019,2,4,38280,26796,11484,2559
0,3,2019,2,5,38280,26796,11484,2560
0,0,2019,1,1,38400,38400,0,2561
0,1,2019,1,2,38400,38400,0,2562
0,2,2019,1,3,38400,38400,0,2563
0,3,2019,1,4,38400,38400,0,2564
0,0,2019,2,2,38400,26880,11520,2565
0,1,2019,2,3,38400,26880,11520,2566
0,2,2019,2,4,38400,26880,11520,2567
0,3,2019,2,5,38400,26880,11520,2568
0,0,2019,1,1,38520,38520,0,2569
0,1,2019,1,2,38520,38520,0,2570
0,2,2019,1,3,38520,38520,0,2571
0,3,2019,1,4,38520,38520,0,2572
0,0,2019,2,2,38520,26964,11556,2573
0,1,2019,2,3,38520,26964,11556,2574
0,2,2019,2,4,38520,26964,11556,2575
0,3,2019,2,5,38520,26964,11556,2576
0,0,2019,1,1,38640,38640,0,2577
0,1,2019,1,2,38640,38640,0,2578
0,2,2019,1,3,38640,38640,0,2579
0,3,2019,1,4,38640,38640,0,2580
0,0,2019,2,2,38640,27048,11592,2581
0,1,2019,2,3,38640,27048,11592,2582
0,2,2019,2,4,38640,27048,11592,2583
0,3,2019,2,5,38640,27048,11592,2584
0,0,2019,1,1,38760,38760,0,2585
0,1,2019,1,2,38760,38760,0,2586
0,2,2019,1,3,38760,38760,0,2587
0,3,2019,1,4,38760,38760,0,2588
0,0,2019,2,2,38760,27132,11628,2589
0,1,2019,2,3,38760,27132,11628,2590
0,2,2019,2,4,38760,27132,11628,2591
0,3,2019,2,5,38760,27132,11628,2592
0,0,2019,1,1,38880,38880,0,2593
0,1,2019,1,2,38880,38880,0,2594
0,2,2019,1,3,38880,38880,0,2595
0,3,2019,1,4,38880,38880,0,2596
0,0,2019,2,2,38880,27216,11664,2597
0,1,2019,2,3,38880,27216,11664,2598
0,2,2019,2,4,38880,27216,11664,2599
0,3,2019,2,5,38880,27216,11664,2600
0,0,2019,1,1,39000,39000,0,2601
0,1,2019,1,2,39000,39000,0,2602
0,2,2019,1,3,39000,39000,0,2603
0,3,2019,1,4,39000,39000,0,2604
0,0,2019,2,2,39000,27300,11700,2605
0,1,2019,2,3,39000,27300,11700,2606
0,2,2019,2,4,39000,27300,11700,2607
0,3,2019,2,5,39000,27300,11700,2608
0,0,2019,1,1,39120,39120,0,2609
0,1,2019,1,2,39120,39120,0,2610
0,2,2019,1,3,39120,39120,0,2611
0,3,2019,1,4,39120,39120,0,2612
0,0,2019,2,2,39120,27384,11736,2613
0,1,2019,2,3,39120,27384,11736,2614
0,2,2019,2,4,39120,27384,11736,2615
0,3,2019,2,5,39120,27384,11736,2616
0,0,2019,1,1,39240,39240,0,2617
0,1,2019,1,2,39240,39240,0,2618
0,2,2019,1,3,39240,39240,0,2619
0,3,2019,1,4,39240,39240,0,2620
0,0,2019,2,2,39240,27468,11772,2621
0,1,2019,2,3,39240,27468,11772,2622
0,2,2019,2,4,39240,27468,11772,2623
0,3,2019,2,5,39240,27468,11772,2624
0,0,2019,1,1,39360,39360,0,2625
0,1,2019,1,2,39360,39360,0,2626
0,2,2019,1,3,39360,39360,0,2627
0,3,2019,1,4,39360,39360,0,2628
0,0,2019,2,2,39360,27552,11808,2629
0,1,2019,2,3,39360,27552,11808,2630
0,2,2019,2,4,39360,27552,11808,2631
0,3,2019,2,5,39360,27552,11808,2632
0,0,2019,1,1,39480,39480,0,2633
0,1,2019,1,2,39480,39480,0,2634
0,2,2019,1,3,39480,39480,0,2635
0,3,2019,1,4,39480,39480,0,2636
0,0,2019,2,2,39480,27636,11844,2637
0,1,2019,2,3,39480,27636,11844,2638
0,2,2019,2,4,39480,27636,11844,2639
0,3,2019,2,5,39480,27636,11844,2640
0,0,2019,1,1,39600,39600,0,2641
0,1,2019,1,2,39600,39600,0,2642
0,2,2019,1,3,39600,39600,0,2643
0,3,2019,1,4,39600,39600,0,2644
0,0,2019,2,2,39600,27720,11880,2645
0,1,2019,2,3,39600,27720,11880,2646
0,2,2019,2,4,39600,27720,11880,2647
0,3,2019,2,5,39600,27720,11880,2648
0,0,2019,1,1,39720,39720,0,2649
0,1,2019,1,2,39720,39720,0,2650
0,2,2019,1,3,39720,39720,0,2651
0,3,2019,1,4,39720,39720,0,2652
0,0,2019,2,2,39720,27804,11916,2653
0,1,2019,2,3,39720,27804,11916,2654
0,2,2019,2,4,39720,27804,11916,2655
0,3,2019,2,5,39720,27804,11916,2656
0,0,2019,1,1,39840,39840,0,2657
0,1,2019,1,2,39840,39840,0,2658
0,2,2019,1,3,39840,39840,0,2659
0,3,2019,1,4,39840,39840,0,2660
0,0,2019,2,2,39840,27888,11952,2661
0,1,2019,2,3,39840,27888,11952,2662
0,2,2019,2,4,39840,27888,11952,2663
0,3,2019,2,5,39840,27888,11952,2664
0,0,2019,1,1,39960,39960,0,2665
0,1,2019,1,2,39960,39960,0,2666
0,2,2019,1,3,39960,39960,0,2667
0,3,2019,1,4,39960,39960,0,2668
0,0,2019,2,2,39960,27972,11988,2669
0,1,2019,2,3,39960,27972,11988,2670
0,2,2019,2,4,39960,27972,11988,2671
0,3,2019,2,5,39960,27972,11988,2672
0,0,2019,1,1,40080,40080,0,2673
0,1,2019,1,2,40080,40080,0,2674
0,2,2019,1,3,40080,40080,0,2675
0,3,2019,1,4,40080,40080,0,2676
0,0,2019,2,2,40080,28056,12024,2677
0,1,2019,2,3,40080,28056,12024,2678
0,2,2019,2,4,40080,28056,12024,2679
0,3,2019,2,5,40080,28056,12024,2680
0,0,2019,1,1,40200,40200,0,2681
0,1,2019,1,2,40200,40200,0,2682
0,2,2019,1,3,40200,40200,0,2683
0,3,2019,1,4,40200,40200,0,2684
0,0,2019,2,2,40200,28140,12060,2685
0,1,2019,2,3,40200,28140,12060,2686
0,2,2019,2,4,40200,28140,12060,2687
0,3,2019,2,5,40200,28140,12060,2688
0,0,2019,1,1,40320,40320,0,2689
0,1,2019,1,2,40320,40320,0,2690
0,2,2019,1,3,40320,40320,0,2691
0,3,2019,1,4,40320,40320,0,2692
0,0,2019,2,2,40320,28224,12096,2693
0,1,2019,2,3,40320,28224,12096,2694
0,2,2019,2,4,40320,28224,12096,2695
0,3,2019,2,5,40320,28224,12096,2696
0,0,2019,1,1,40440,40440,0,2697
0,1,2019,1,2,40440,40440,0,2698
0,2,2019,1,3,40440,40440,0,2699
0,3,2019,1,4,40440,40440,0,2700
0,0,2019,2,2,40440,28308,12132,2701
0,1,2019,2,3,40440,28308,12132,2702
0,2,2019,2,4,40440,28308,12132,2703
0,3,2019,2,5,40440,28308,12132,2704
0,0,2019,1,1,40560,40560,0,2705
0,1,2019,1,2,40560,40560,0,2706
0,2,2019,1,3,40560,40560,0,2707
0,3,2019,1,4,40560,40560,0,2708
0,0,2019,2,2,40560,28392,12168,2709
0,1,2019,2,3,40560,28392,12168,2710
0,2,2019,2,4,40560,28392,12168,2711
0,3,2019,2,5,40560,28392,12168,2712
0,0,2019,1,1,40680,40680,0,2713
0,1,2019,1,2,40680,40680,0,2714
0,2,2019,1,3,40680,40680,0,2715
0,3,2019,1,4,40680,40680,0,2716
0,0,2019,2,2,40680,28476,12204,2717
0,1,2019,2,3,40680,28476,12204,2718
0,2,2019,2,4,40680,28476,12204,2719
0,3,2019,2,5,40680,28476,12204,2720
0,0,2019,1,1,40800,40800,0,2721
0,1,2019,1,2,40800,40800,0,2722
0,2,2019,1,3,40800,40800,0,2723
0,3,2019,1,4,40800,40800,0,2724
0,0,2019,2,2,40800,28560,12240,2725
0,1,2019,2,3,40800,28560,12240,2726
0,2,2019,2,4,40800,28560,12240,2727
0,3,2019,2,5,40800,28560,12240,2728
0,0,2019,1,1,40920,40920,0,2729
0,1,2019,1,2,40920,40920,0,2730
0,2,2019,1,3,40920,40920,0,2731
0,3,2019,1,4,40920,40920,0,2732
0,0,2019,2,2,40920,28644,12276,2733
0,1,2019,2,3,40920,28644,12276,2734
0,2,2019,2,4,40920,28644,12276,2735
0,3,2019,2,5,40920,28644,12276,2736
0,0,2019,1,1,41040,41040,0,2737
0,1,2019,1,2,41040,41040,0,2738
0,2,2019,1,3,41040,41040,0,2739
0,3,2019,1,4,41040,41040,0,2740
0,0,2019,2,2,41040,28728,12312,2741
0,1,2019,2,3,41040,28728,12312,2742
0,2,2019,2,4,41040,28728,12312,2743
0,3,2019,2,5,41040,28728,12312,2744
0,0,2019,1,1,41160,41160,0,2745
0,1,2019,1,2,41160,41160,0,2746
0,2,2019,1,3,41160,41160,0,2747
0,3,2019,1,4,41160,41160,0,2748
0,0,2019,2,2,41160,28812,12348,2749
0,1,2019,2,3,41160,28812,12348,2750
0,2,2019,2,4,41160,28812,12348,2751
0,3,2019,2,5,41160,28812,12348,2752
0,0,2019,1,1,41280,41280,0,2753
0,1,2019,1,2,41280,41280,0,2754
0,2,2019,1,3,41280,41280,0,2755
0,3,2019,1,4,41280,41280,0,2756
0,0,2019,2,2,41280,28896,12384,2757
0,1,2019,2,3,41280,28896,12384,2758
0,2,2019,2,4,41280,28896,12384,2759
0,3,2019,2,5,41280,28896,12384,2760
0,0,2019,1,1,41400,41400,0,2761
0,1,2019,1,2,41400,41400,0,2762
0,2,2019,1,3,41400,41400,0,2763
0,3,2019,1,4,41400,41400,0,2764
0,0,2019,2,2,41400,28980,12420,2765
0,1,2019,2,3,41400,28980,12420,2766
0,2,2019,2,4,41400,28980,12420,2767
0,3,2019,2,5,41400,28980,12420,2768
0,0,2019,1,1,41520,41520,0,2769
0,1,2019,1,2,41520,41520,0,2770
0,2,2019,1,3,41520,41520,0,2771
0,3,2019,1,4,41520,41520,0,2772
0,0,2019,2,2,41520,29064,12456,2773
0,1,2019,2,3,41520,29064,12456,2774
0,2,2019,2,4,41520,29064,12456,2775
0,3,2019,2,5,41520,29064,12456,2776
0,0,2019,1,1,41640,41640,0,2777
0,1,2019,1,2,41640,41640,0,2778
0,2,2019,1,3,41640,41640,0,2779
0,3,2019,1,4,41640,41640,0,2780
0,0,2019,2,2,41640,29148,12492,2781
0,1,2019,2,3,41640,29148,12492,2782
0,2,2019,2,4,41640,29148,12492,2783
0,3,2019,2,5,41640,29148,12492,2784
0,0,2019,1,1,41760,41760,0,2785
0,1,2019,1,2,41760,41760,0,2786
0,2,2019,1,3,41760,41760,0,2787
0,3,2019,1,4,41760,41760,0,2788
0,0,2019,2,2,41760,29232,12528,2789
0,1,2019,2,3,41760,29232,12528,2790
0,2,2019,2,4,41760,29232,12528,2791
0,3,2019,2,5,41760,29232,12528,2792
0,0,2019,1,1,41880,41880,0,2793
0,1,2019,1,2,41880,41880,0,2794
0,2,2019,1,3,41880,41880,0,2795
0,3,2019,1,4,41880,41880,0,2796
0,0,2019,2,2,41880,29316,12564,2797
0,1,2019,2,3,41880,29316,12564,2798
0,2,2019,2,4,41880,29316,12564,2799
0,3,2019,2,5,41880,29316,12564,2800
0,0,2019,1,1,42000,42000,0,2801
0,1,2019,1,2,42000,42000,0,2802
0,2,2019,1,3,42000,42000,0,2803
0,3,2019,1,4,42000,42000,0,2804
0,0,2019,2,2,42000,29400,12600,2805
0,1,2019,2,3,42000,29400,12600,2806
0,2,2019,2,4,42000,29400,12600,2807
0,3,2019,2,5,42000,29400,12600,2808
0,0,2019,1,1,42120,42120,0,2809
0,1,2019,1,2,42120,42120,0,2810
0,2,2019,1,3,42120,42120,0,2811
0,3,2019,1,4,42120,42120,0,2812
0,0,2019,2,2,42120,29484,12636,2813
0,1,2019,2,3,42120,29484,12636,2814
0,2,2019,2,4,42120,29484,12636,2815
0,3,2019,2,5,42120,29484,12636,2816
0,0,2019,1,1,42240,42240,0,2817
0,1,2019,1,2,42240,42240,0,2818
0,2,2019,1,3,42240,42240,0,2819
0,3,2019,1,4,42240,42240,0,2820
0,0,2019,2,2,42240,29568,12672,2821
0,1,2019,2,3,42240,29568,12672,2822
0,2,2019,2,4,42240,29568,12672,2823
0,3,2019,2,5,42240,29568,12672,2824
0,0,2019,1,1,42360,42360,0,2825
0,1,2019,1,2,42360,42360,0,2826
0,2,2019,1,3,42360,42360,0,2827
0,3,2019,1,4,42360,42360,0,2828
0,0,2019,2,2,42360,29652,12708,2829
0,1,2019,2,3,42360,29652,12708,2830
0,2,2019,2,4,42360,29652,12708,2831
0,3,2019,2,5,42360,29652,12708,2832
0,0,2019,1,1,42480,42480,0,2833
0,1,2019,1,2,42480,42480,0,2834
0,2,2019,1,3,42480,42480,0,2835
0,3,2019,1,4,42480,42480,0,2836
0,0,2019,2,2,42480,29736,12744,2837
0,1,2019,2,3,42480,29736,12744,2838
0,2,2019,2,4,42480,29736,12744,2839
0,3,2019,2,5,42480,29736,12744,2840
0,0,2019,1,1,42600,42600,0,2841
0,1,2019,1,2,42600,42600,0,2842
0,2,2019,1,3,42600,42600,0,2843
0,3,2019,1,4,42600,42600,0,2844
0,0,2019,2,2,42600,29820,12780,2845
0,1,2019,2,3,42600,29820,12780,2846
0,2,2019,2,4,42600,29820,12780,2847
0,3,2019,2,5,42600,29820,12780,2848
0,0,2019,1,1,42720,42720,0,2849
0,1,2019,1,2,42720,42720,0,2850
0,2,2019,1,3,42720,42720,0,2851
0,3,2019,1,4,42720,42720,0,2852
0,0,2019,2,2,42720,29904,12816,2853
0,1,2019,2,3,42720,29904,12816,2854
0,2,2019,2,4,42720,29904,12816,2855
0,3,2019,2,5,42720,29904,12816,2856
0,0,2019,1,1,42840,42840,0,2857
0,1,2019,1,2,42840,42840,0,2858
0,2,2019,1,3,42840,42840,0,2859
0,3,2019,1,4,42840,42840,0,2860
0,0,2019,2,2,42840,29988,12852,2861
0,1,2019,2,3,42840,29988,12852,2862
0,2,2019,2,4,42840,29988,12852,2863
0,3,2019,2,5,42840,29988,12852,2864
0,0,2019,1,1,42960,42960,0,2865
0,1,2019,1,2,42960,42960,0,2866
0,2,2019,1,3,42960,42960,0,2867
0,3,2019,1,4,42960,42960,0,2868
0,0,2019,2,2,42960,30072,12888,2869
0,1,2019,2,3,42960,30072,12888,2870
0,2,2019,2,4,42960,30072,12888,2871
0,3,2019,2,5,42960,30072,12888,2872
0,0,2019,1,1,43080,43080,0,2873
0,1,2019,1,2,43080,43080,0,2874
0,2,2019,1,3,43080,43080,0,2875
0,3,2019,1,4,43080,43080,0,2876
0,0,2019,2,2,43080,30156,12924,2877
0,1,2019,2,3,43080,30156,12924,2878
0,2,2019,2,4,43080,30156,12924,2879
0,3,2019,2,5,43080,30156,12924,2880
0,0,2019,1,1,43200,43200,0,2881
0,1,2019,1,2,43200,43200,0,2882
0,2,2019,1,3,43200,43200,0,2883
0,3,2019,1,4,43200,43200,0,2884
0,0,2019,2,2,43200,30240,12960,2885
0,1,2019,2,3,43200,30240,12960,2886
0,2,2019,2,4,43200,30240,12960,2887
0,3,2019,2,5,43200,30240,12960,2888
0,0,2019,1,1,43320,43320,0,2889
0,1,2019,1,2,43320,43320,0,2890
0,2,2019,1,3,43320,43320,0,2891
0,3,2019,1,4,43320,43320,0,2892
0,0,2019,2,2,43320,30324,12996,2893
0,1,2019,2,3,43320,30324,12996,2894
0,2,2019,2,4,43320,30324,12996,2895
0,3,2019,2,5,43320,30324,12996,2896
0,0,2019,1,1,43440,43440,0,2897
0,1,2019,1,2,43440,43440,0,2898
0,2,2019,1,3,43440,43440,0,2899
0,3,2019,1,4,43440,43440,0,2900
0,0,2019,2,2,43440,30408,13032,2901
0,1,2019,2,3,43440,30408,13032,2902
0,2,2019,2,4,43440,30408,13032,2903
0,3,2019,2,5,43440,30408,13032,2904
0,0,2019,1,1,43560,43560,0,2905
0,1,2019,1,2,43560,43560,0,2906
0,2,2019,1,3,43560,43560,0,2907
0,3,2019,1,4,43560,43560,0,2908
0,0,2019,2,2,43560,30492,13068,2909
0,1,2019,2,3,43560,30492,13068,2910
0,2,2019,2,4,43560,30492,13068,2911
0,3,2019,2,5,43560,30492,13068,2912
0,0,2019,1,1,43680,43680,0,2913
0,1,2019,1,2,43680,43680,0,2914
0,2,2019,1,3,43680,43680,0,2915
0,3,2019,1,4,43680,43680,0,2916
0,0,2019,2,2,43680,30576,13104,2917
0,1,2019,2,3,43680,30576,13104,2918
0,2,2019,2,4,43680,30576,13104,2919
0,3,2019,2,5,43680,30576,13104,2920
0,0,2019,1,1,43800,43800,0,2921
0,1,2019,1,2,43800,43800,0,2922
0,2,2019,1,3,43800,43800,0,2923
0,3,2019,1,4,43800,43800,0,2924
0,0,2019,2,2,43800,30660,13140,2925
0,1,2019,2,3,43800,30660,13140,2926
0,2,2019,2,4,43800,30660,13140,2927
0,3,2019,2,5,43800,30660,13140,2928
0,0,2019,1,1,43920,43920,0,2929
0,1,2019,1,2,43920,43920,0,2930
0,2,2019,1,3,43920,43920,0,2931
0,3,2019,1,4,43920,43920,0,2932
0,0,2019,2,2,43920,30744,13176,2933
0,1,2019,2,3,43920,30744,13176,2934
0,2,2019,2,4,43920,30744,13176,2935
0,3,2019,2,5,43920,30744,13176,2936
0,0,2019,1,1,44040,44040,0,2937
0,1,2019,1,2,44040,44040,0,2938
0,2,2019,1,3,44040,44040,0,2939
0,3,2019,1,4,44040,44040,0,2940
0,0,2019,2,2,44040,30828,13212,2941
0,1,2019,2,3,44040,30828,13212,2942
0,2,2019,2,4,44040,30828,13212,2943
0,3,2019,2,5,44040,30828,13212,2944
0,0,2019,1,1,44160,44160,0,2945
0,1,2019,1,2,44160,44160,0,2946
0,2,2019,1,3,44160,44160,0,2947
0,3,2019,1,4,44160,44160,0,2948
0,0,2019,2,2,44160,30912,13248,2949
0,1,2019,2,3,44160,30912,13248,2950
0,2,2019,2,4,44160,30912,13248,2951
0,3,2019,2,5,44160,30912,13248,2952
0,0,2019,1,1,44280,44280,0,2953
0,1,2019,1,2,44280,44280,0,2954
0,2,2019,1,3,44280,44280,0,2955
0,3,2019,1,4,44280,44280,0,2956
0,0,2019,2,2,44280,30996,13284,2957
0,1,2019,2,3,44280,30996,13284,2958
0,2,2019,2,4,44280,30996,13284,2959
0,3,2019,2,5,44280,30996,13284,2960
0,0,2019,1,1,44400,44400,0,2961
0,1,2019,1,2,44400,44400,0,2962
0,2,2019,1,3,44400,44400,0,2963
0,3,2019,1,4,44400,44400,0,2964
0,0,2019,2,2,44400,31080,13320,2965
0,1,2019,2,3,44400,31080,13320,2966
0,2,2019,2,4,44400,31080,13320,2967
0,3,2019,2,5,44400,31080,13320,2968
0,0,2019,1,1,44520,44520,0,2969
0,1,2019,1,2,44520,44520,0,2970
0,2,2019,1,3,44520,44520,0,2971
0,3,2019,1,4,44520,44520,0,2972
0,0,2019,2,2,44520,31164,13356,2973
0,1,2019,2,3,44520,31164,13356,2974
0,2,2019,2,4,44520,31164,13356,2975
0,3,2019,2,5,44520,31164,13356,2976
0,0,2019,1,1,44640,44640,0,2977
0,1,2019,1,2,44640,44640,0,2978
0,2,2019,1,3,44640,44640,0,2979
0,3,2019,1,4,44640,44640,0,2980
0,0,2019,2,2,44640,31248,13392,2981
0,1,2019,2,3,44640,31248,13392,2982
0,2,2019,2,4,44640,31248,13392,2983
0,3,2019,2,5,44640,31248,13392,2984
0,0,2019,1,1,44760,44760,0,2985
0,1,2019,1,2,44760,44760,0,2986
0,2,2019,1,3,44760,44760,0,2987
0,3,2019,1,4,44760,44760,0,2988
0,0,2019,2,2,44760,31332,13428,2989
0,1,2019,2,3,44760,31332,13428,2990
0,2,2019,2,4,44760,31332,13428,2991
0,3,2019,2,5,44760,31332,13428,2992
0,0,2019,1,1,44880,44880,0,2993
0,1,2019,1,2,44880,44880,0,2994
0,2,2019,1,3,44880,44880,0,2995
0,3,2019,1,4,44880,44880,0,2996
0,0,2019,2,2,44880,31416,13464,2997
0,1,2019,2,3,44880,31416,13464,2998
0,2,2019,2,4,44880,31416,13464,2999
0,3,2019,2,5,44880,31416,13464,3000
0,0,2019,1,1,45000,45000,0,3001
0,1,2019,1,2,45000,45000,0,3002
0,2,2019,1,3,45000,45000,0,3003
0,3,2019,1,4,45000,45000,0,3004
0,0,2019,2,2,45000,31500,13500,3005
0,1,2019,2,3,45000,31500,13500,3006
0,2,2019,2,4,45000,31500,13500,3007
0,3,2019,2,5,45000,31500,13500,3008
0,0,2019,1,1,45120,45120,0,3009
0,1,2019,1,2,45120,45120,0,3010
0,2,2019,1,3,45120,45120,0,3011
0,3,2019,1,4,45120,45120,0,3012
0,0,2019,2,2,45120,31584,13536,3013
0,1,2019,2,3,45120,31584,13536,3014
0,2,2019,2,4,45120,31584,13536,3015
0,3,2019,2,5,45120,31584,13536,3016
0,0,2019,1,1,45240,45240,0,3017
0,1,2019,1,2,45240,45240,0,3018
0,2,2019,1,3,45240,45240,0,3019
0,3,2019,1,4,45240,45240,0,3020
0,0,2019,2,2,45240,31668,13572,3021
0,1,2019,2,3,45240,31668,13572,3022
0,2,2019,2,4,45240,31668,13572,3023
0,3,2019,2,5,45240,31668,13572,3024
0,0,2019,1,1,45360,45360,0,3025
0,1,2019,1,2,45360,45360,0,3026
0,2,2019,1,3,45360,45360,0,3027
0,3,2019,1,4,45360,45360,0,3028
0,0,2019,2,2,45360,31752,13608,3029
0,1,2019,2,3,45360,31752,13608,3030
0,2,2019,2,4,45360,31752,13608,3031
0,3,2019,2,5,45360,31752,13608,3032
0,0,2019,1,1,45480,45480,0,3033
0,1,2019,1,2,45480,45480,0,3034
0,2,2019,1,3,45480,45480,0,3035
0,3,2019,1,4,45480,45480,0,3036
0,0,2019,2,2,45480,31836,13644,3037
0,1,2019,2,3,45480,31836,13644,3038
0,2,2019,2,4,45480,31836,13644,3039
0,3,2019,2,5,45480,31836,13644,3040
0,0,2019,1,1,45600,45600,0,3041
0,1,2019,1,2,45600,45600,0,3042
0,2,2019,1,3,45600,45600,0,3043
0,3,2019,1,4,45600,45600,0,3044
0,0,2019,2,2,45600,31920,13680,3045
0,1,2019,2,3,45600,31920,13680,3046
0,2,2019,2,4,45600,31920,13680,3047
0,3,2019,2,5,45600,31920,13680,3048
0,0,2019,1,1,45720,45720,0,3049
0,1,2019,1,2,45720,45720,0,3050
0,2,2019,1,3,45720,45720,0,3051
0,3,2019,1,4,45720,45720,0,3052
0,0,2019,2,2,45720,32004,13716,3053
0,1,2019,2,3,45720,32004,13716,3054
0,2,2019,2,4,45720,32004,13716,3055
0,3,2019,2,5,45720,32004,13716,3056
0,0,2019,1,1,45840,45840,0,3057
0,1,2019,1,2,45840,45840,0,3058
0,2,2019,1,3,45840,45840,0,3059
0,3,2019,1,4,45840,45840,0,3060
0,0,2019,2,2,45840,32088,13752,3061
0,1,2019,2,3,45840,32088,13752,3062
0,2,2019,2,4,45840,32088,13752,3063
0,3,2019,2,5,45840,32088,13752,3064
0,0,2019,1,1,45960,45960,0,3065
0,1,2019,1,2,45960,45960,0,3066
0,2,2019,1,3,45960,45960,0,3067
0,3,2019,1,4,45960,45960,0,3068
0,0,2019,2,2,45960,32172,13788,3069
0,1,2019,2,3,45960,32172,13788,3070
0,2,2019,2,4,45960,32172,13788,3071
0,3,2019,2,5,45960,32172,13788,3072
0,0,2019,1,1,46080,46080,0,3073
0,1,2019,1,2,46080,46080,0,3074
0,2,2019,1,3,46080,46080,0,3075
0,3,2019,1,4,46080,46080,0,3076
0,0,2019,2,2,46080,32256,13824,3077
0,1,2019,2,3,46080,32256,13824,3078
0,2,2019,2,4,46080,32256,13824,3079
